Respondent_ID,Q1_Age_Group,Q2_Gender,Q3_Nationality,Q4_Duration_UAE,Q5_Employment,Q6_Income_AED,Q7_Education,Q8_Insurance,Q9_Visit_Frequency,Q11_Preferred_Language,Q14_Prior_Telemedicine,Q18_Consultation_Mode,Q19_Willingness_to_Pay,Q20_Pricing_Model,Q25_Interest,Q1_Age_Group_Encoded,Q4_Duration_UAE_Encoded,Q6_Income_AED_Encoded,Q7_Education_Encoded,Q9_Visit_Frequency_Encoded,Q14_Prior_Telemedicine_Encoded,Q19_Willingness_to_Pay_Encoded,Q25_Interest_Encoded,Q12_Satisfaction,Q15_Digital_Comfort,Q17_Language_Importance,Q23_Recommend_Likelihood,Q13_Monthly_Spend_AED,Q13_Spend_Log,Q13_Outlier_Flag,Q25_Binary,Q10_Difficulty_finding_specialists,Q10_Difficulty_with_medical_records,Q10_Difficulty_with_prescriptions,Q10_High_out-of-pocket_costs,Q10_Inconvenient_locations_hours,Q10_Lack_of_insurance_knowledge,Q10_Lack_of_trust_with_providers,Q10_Language_barriers,Q10_Limited_mental_health_services,Q10_Long_waiting_times,Q10_No_challenges,Q16_AI_symptom_checker_triage,Q16_Doctor_clinic_reviews_and_ratings,Q16_E-prescriptions_and_medication_delivery,Q16_Emergency_helpline_and_hospital_locator,Q16_Health_record_management,Q16_Health_tips_for_expat_lifestyle,Q16_Insurance_compatibility_checker,Q16_Lab_test_booking_and_home_collection,Q16_Mental_health_and_counseling,Q16_Specialist_referrals_and_booking,Q16_Virtual_consultations_in_preferred_language,Q21_Data_privacy_security,Q21_Insurance_coverage_uncertainty,Q21_Lack_of_physical_examination,Q21_No_concerns,Q21_Prefer_in-person_only,Q21_Quality_of_virtual_diagnosis,Q21_Technology_issues,Q22_Data_encryption_privacy,Q22_Friend_employer_recommendation,Q22_Hospital_affiliation,Q22_Licensed_verified_doctors,Q22_Positive_user_reviews,Q11_Preferred_Language_Arabic,Q11_Preferred_Language_English,Q11_Preferred_Language_Hindi/Urdu,Q11_Preferred_Language_Malayalam,Q11_Preferred_Language_Other,Q11_Preferred_Language_Tagalog/Filipino,Q18_Consultation_Mode_No preference,Q18_Consultation_Mode_Text-based chat,Q18_Consultation_Mode_Video call,Q18_Consultation_Mode_Voice call,Q20_Pricing_Model_Flat subscription,Q20_Pricing_Model_Free with ads,Q20_Pricing_Model_Freemium,Q20_Pricing_Model_Pay-per-consultation,Q2_Gender_Female,Q2_Gender_Male,Q2_Gender_Prefer not to say,Q3_Nationality_African,Q3_Nationality_Arab (non-UAE),Q3_Nationality_Other,Q3_Nationality_South Asian,Q3_Nationality_Southeast Asian,Q3_Nationality_Western,Q5_Employment_Dependent/Homemaker,Q5_Employment_Employed full-time,Q5_Employment_Employed part-time,Q5_Employment_Self-employed/Freelancer,Q5_Employment_Student,Q5_Employment_Unemployed/Job seeker,Q8_Insurance_No - uninsured,Q8_Insurance_Yes - employer provided,Q8_Insurance_Yes - purchased individually,Q24_Open_Response
R1803,25-34,Female,South Asian,10+ years,Employed full-time,"10,001-20,000",Master's degree or above,Yes - employer provided,Rarely (0-1),Other,"No, never heard",Video call,Free only,Flat subscription,Maybe,2,5,3,4,1,1,1,1,3,5,3,3,60,4.110873864173311,Normal,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Ambulance tracking feature
R1804,25-34,Prefer not to say,Western,1-3 years,Self-employed/Freelancer,Prefer not to say,Bachelor's degree,Yes - purchased individually,Rarely (0-1),English,"No, never heard",Video call,More than AED 150,Freemium,Maybe,2,2,3,3,1,1,6,1,3,4,3,4,230,5.442417710521793,Normal,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,
R1805,25-34,Male,South Asian,<1 year,Employed part-time,Prefer not to say,Master's degree or above,Yes - purchased individually,Frequently (9+),English,"Yes, once or twice",Video call,AED 31-60,Pay-per-consultation,Maybe,2,1,3,4,4,3,3,1,2,4,5,2,1690,7.43307534889858,Normal,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Pediatric specialist access
R1806,25-34,Female,South Asian,<1 year,Unemployed/Job seeker,"Below 5,000",Diploma/Vocational,Yes - purchased individually,Occasionally (2-4),Hindi/Urdu,"No, never heard",Video call,Up to AED 30,Flat subscription,No,2,1,1,2,2,1,2,0,4,3,5,3,340,5.831882477283517,Normal,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Chronic disease management module
R1807,35-44,Male,South Asian,5-10 years,Self-employed/Freelancer,"35,001-50,000",Bachelor's degree,Yes - purchased individually,Rarely (0-1),Other,"No, but aware",Text-based chat,AED 61-100,Freemium,No,3,4,5,3,1,2,4,0,2,2,4,3,700,6.55250788703459,Normal,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,
R1808,25-34,Male,Other,10+ years,Self-employed/Freelancer,"Below 5,000",Diploma/Vocational,No - uninsured,Regularly (5-8),English,"No, never heard",Voice call,Free only,Flat subscription,No,2,5,1,2,3,1,1,0,3,5,3,4,560,6.329720905522696,Normal,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,
R1809,25-34,Male,Arab (non-UAE),1-3 years,Dependent/Homemaker,"Below 5,000",Diploma/Vocational,No - uninsured,Rarely (0-1),Arabic,"Yes, once or twice",No preference,AED 31-60,Freemium,Yes,2,2,1,2,1,3,3,2,1,4,5,2,450,6.111467339502679,Normal,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,
R1810,18-24,Male,South Asian,<1 year,Employed part-time,"Below 5,000",Diploma/Vocational,Yes - employer provided,Rarely (0-1),Hindi/Urdu,"Yes, regularly",Video call,AED 61-100,Flat subscription,Yes,1,1,1,2,1,4,4,2,4,4,3,4,40,3.713572066704308,Normal,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Multilingual mental health counselors
R1811,35-44,Female,South Asian,1-3 years,Employed full-time,"Above 50,000",Master's degree or above,Yes - employer provided,Regularly (5-8),English,"No, never heard",Text-based chat,AED 31-60,Pay-per-consultation,Maybe,3,2,6,4,3,1,3,1,4,4,3,4,3510,8.163656176168432,High_spender,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Family package plans
R1812,45-54,Male,Other,<1 year,Student,Prefer not to say,High school or below,Yes - employer provided,Rarely (0-1),Arabic,"No, never heard",No preference,Up to AED 30,Freemium,Maybe,4,1,3,1,1,1,2,1,2,4,3,3,160,5.081404364984463,Normal,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Home nursing service booking
R1813,25-34,Male,Western,<1 year,Employed full-time,"10,001-20,000",Bachelor's degree,Yes - employer provided,Rarely (0-1),English,"Yes, once or twice",Voice call,Up to AED 30,Freemium,Maybe,2,1,3,3,1,3,2,1,3,5,3,3,70,4.2626798770413155,Normal,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,
R1814,18-24,Male,South Asian,3-5 years,Unemployed/Job seeker,"Below 5,000",Diploma/Vocational,No - uninsured,Rarely (0-1),Malayalam,"No, but aware",Video call,Free only,Flat subscription,Maybe,1,3,1,2,1,2,1,1,2,5,5,3,240,5.484796933490655,Normal,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,
R1815,18-24,Male,South Asian,1-3 years,Dependent/Homemaker,"5,000-10,000",Bachelor's degree,Yes - employer provided,Occasionally (2-4),Hindi/Urdu,"No, never heard",Voice call,Up to AED 30,Freemium,No,1,2,2,3,2,1,2,0,3,3,3,4,50,3.9318256327243257,Normal,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,
R1816,55+,Male,South Asian,3-5 years,Self-employed/Freelancer,"20,001-35,000",Diploma/Vocational,No - uninsured,Rarely (0-1),Malayalam,"No, but aware",Text-based chat,AED 31-60,Free with ads,No,5,3,4,2,1,2,3,0,4,2,4,3,860,6.7580945044277305,Normal,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,
R1817,25-34,Male,South Asian,1-3 years,Employed part-time,"10,001-20,000",Diploma/Vocational,No - uninsured,Occasionally (2-4),English,"No, but aware",No preference,AED 101-150,Flat subscription,Yes,2,2,3,2,2,2,5,2,3,5,4,3,420,6.042632833682381,Normal,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
R1818,45-54,Female,Southeast Asian,10+ years,Employed full-time,"10,001-20,000",Bachelor's degree,No - uninsured,Occasionally (2-4),English,"No, but aware",Video call,AED 31-60,Flat subscription,Maybe,4,5,3,3,2,2,3,1,2,4,3,3,1010,6.918695219020472,Normal,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Pharmacy price comparison tool
R1819,35-44,Female,African,10+ years,Employed full-time,"20,001-35,000",Bachelor's degree,Yes - employer provided,Regularly (5-8),Other,"No, never heard",Voice call,AED 31-60,Freemium,Yes,3,5,4,3,3,1,3,2,3,5,4,4,1070,6.976348070447749,Normal,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Nutrition and diet planning
R1820,25-34,Male,Southeast Asian,3-5 years,Employed full-time,"10,001-20,000",Diploma/Vocational,Yes - employer provided,Rarely (0-1),English,"No, never heard",Text-based chat,AED 31-60,Flat subscription,Maybe,2,3,3,2,1,1,3,1,3,4,4,3,50,3.9318256327243257,Normal,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,
R1821,25-34,Male,Western,1-3 years,Self-employed/Freelancer,"Above 50,000",Diploma/Vocational,Yes - employer provided,Regularly (5-8),English,"Yes, once or twice",Video call,More than AED 150,Freemium,Yes,2,2,6,2,3,3,6,2,2,4,3,2,2220,7.7057128238944275,Normal,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,
R1822,25-34,Male,Southeast Asian,3-5 years,Unemployed/Job seeker,"10,001-20,000",Diploma/Vocational,No - uninsured,Occasionally (2-4),English,"No, but aware",Video call,AED 31-60,Pay-per-consultation,No,2,3,3,2,2,2,3,0,3,4,3,3,630,6.447305862541213,Normal,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,
R1823,35-44,Female,Arab (non-UAE),3-5 years,Self-employed/Freelancer,"10,001-20,000",Master's degree or above,No - uninsured,Occasionally (2-4),Arabic,"No, never heard",Video call,AED 61-100,Freemium,No,3,3,3,4,2,1,4,0,3,4,3,4,510,6.236369590203704,Normal,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Chronic disease management module
R1824,45-54,Male,Arab (non-UAE),5-10 years,Employed full-time,"35,001-50,000",Bachelor's degree,Yes - employer provided,Occasionally (2-4),English,"No, but aware",Video call,AED 101-150,Freemium,No,4,4,5,3,2,2,5,0,5,3,5,3,1100,7.00397413672268,Normal,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,
R1825,35-44,Male,South Asian,3-5 years,Employed full-time,"35,001-50,000",Bachelor's degree,Yes - employer provided,Rarely (0-1),Hindi/Urdu,"No, but aware",Video call,More than AED 150,Pay-per-consultation,No,3,3,5,3,1,2,6,0,3,2,3,3,590,6.3818160174060985,Normal,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,
R1826,35-44,Male,South Asian,10+ years,Unemployed/Job seeker,"Below 5,000",Diploma/Vocational,No - uninsured,Regularly (5-8),Tagalog/Filipino,"No, never heard",Voice call,AED 31-60,Free with ads,No,3,5,1,2,3,1,3,0,4,4,4,4,580,6.364750756851911,Normal,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,
R1827,18-24,Male,Arab (non-UAE),10+ years,Employed full-time,"10,001-20,000",Bachelor's degree,Yes - employer provided,Rarely (0-1),Arabic,"Yes, once or twice",Text-based chat,Up to AED 30,Pay-per-consultation,Yes,1,5,3,3,1,3,2,2,5,5,4,5,70,4.2626798770413155,Normal,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Integration with DHA medical records
R1828,55+,Male,South Asian,1-3 years,Employed part-time,"Above 50,000",High school or below,Yes - purchased individually,Rarely (0-1),Malayalam,"No, but aware",No preference,More than AED 150,Flat subscription,No,5,2,6,1,1,2,6,0,2,3,5,1,1400,7.244941546337007,Normal,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Pregnancy and maternity tracking
R1829,45-54,Female,South Asian,3-5 years,Unemployed/Job seeker,"Below 5,000",High school or below,No - uninsured,Occasionally (2-4),English,"No, never heard",Video call,Up to AED 30,Pay-per-consultation,Yes,4,3,1,1,2,1,2,2,2,4,4,3,690,6.53813982376767,Normal,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,
R1830,25-34,Male,Southeast Asian,<1 year,Self-employed/Freelancer,"Below 5,000",Bachelor's degree,Yes - employer provided,Occasionally (2-4),Hindi/Urdu,"Yes, once or twice",Video call,AED 31-60,Flat subscription,Maybe,2,1,1,3,2,3,3,1,3,4,5,3,50,3.9318256327243257,Normal,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,
R1831,55+,Male,Other,1-3 years,Employed full-time,"10,001-20,000",Bachelor's degree,Yes - employer provided,Rarely (0-1),English,"No, never heard",Video call,AED 101-150,Pay-per-consultation,Yes,5,2,3,3,1,1,5,2,4,3,4,3,330,5.802118375377063,Normal,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,
R1832,35-44,Female,Southeast Asian,3-5 years,Dependent/Homemaker,"35,001-50,000",Diploma/Vocational,Yes - employer provided,Rarely (0-1),Tagalog/Filipino,"No, but aware",No preference,AED 101-150,Freemium,Maybe,3,3,5,2,1,2,5,1,4,3,4,4,520,6.255750041753367,Normal,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,
R1833,35-44,Female,Western,1-3 years,Employed full-time,"35,001-50,000",Bachelor's degree,Yes - employer provided,Rarely (0-1),Tagalog/Filipino,"No, but aware",No preference,AED 101-150,Flat subscription,No,3,2,5,3,1,2,5,0,2,4,2,4,7500,8.922791623969637,High_spender,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Pharmacy price comparison tool
R1834,35-44,Male,Southeast Asian,10+ years,Dependent/Homemaker,"Above 50,000",Master's degree or above,Yes - employer provided,Occasionally (2-4),English,"No, but aware",Video call,AED 31-60,Flat subscription,Maybe,3,5,6,4,2,2,3,1,3,4,4,3,1870,7.534228326274089,Normal,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,
R1835,45-54,Male,Western,1-3 years,Employed full-time,"20,001-35,000",Bachelor's degree,Yes - purchased individually,Occasionally (2-4),English,"Yes, once or twice",Video call,AED 31-60,Pay-per-consultation,Yes,4,2,4,3,2,3,3,2,4,3,2,3,1300,7.170888478512505,Normal,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,
R1836,35-44,Male,Southeast Asian,3-5 years,Employed full-time,"5,000-10,000",Bachelor's degree,Yes - employer provided,Rarely (0-1),English,"No, never heard",Text-based chat,Up to AED 30,Free with ads,Yes,3,3,2,3,1,1,2,2,3,4,3,3,40,3.713572066704308,Normal,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Integration with DHA medical records
R1837,25-34,Female,Western,5-10 years,Dependent/Homemaker,"20,001-35,000",Master's degree or above,No - uninsured,Rarely (0-1),English,"No, never heard",Text-based chat,Free only,Free with ads,Maybe,2,4,4,4,1,1,1,1,3,5,3,3,630,6.447305862541213,Normal,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,
R1838,25-34,Male,South Asian,5-10 years,Employed full-time,"35,001-50,000",Master's degree or above,Yes - employer provided,Occasionally (2-4),Hindi/Urdu,"No, never heard",Voice call,AED 101-150,Flat subscription,Maybe,2,4,5,4,2,1,5,1,4,5,5,4,1000,6.90875477931522,Normal,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Pharmacy price comparison tool
R1839,55+,Female,Arab (non-UAE),3-5 years,Self-employed/Freelancer,"10,001-20,000",Bachelor's degree,No - uninsured,Regularly (5-8),Arabic,"No, never heard",Voice call,Up to AED 30,Freemium,No,5,3,3,3,3,1,2,0,3,3,3,3,1420,7.259116128097101,Normal,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Multilingual mental health counselors
R1840,25-34,Female,Arab (non-UAE),10+ years,Student,"Below 5,000",Bachelor's degree,No - uninsured,Regularly (5-8),English,"No, but aware",Text-based chat,Up to AED 30,Flat subscription,Maybe,2,5,1,3,3,2,2,1,3,4,2,3,5010,8.519390774959724,High_spender,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,
R1841,25-34,Male,South Asian,3-5 years,Student,"Below 5,000",Diploma/Vocational,No - uninsured,Regularly (5-8),Hindi/Urdu,"Yes, regularly",Video call,AED 31-60,Freemium,Yes,2,3,1,2,3,4,3,2,2,4,5,2,1030,6.93828448401696,Normal,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Pregnancy and maternity tracking
R1842,25-34,Male,South Asian,3-5 years,Dependent/Homemaker,"20,001-35,000",Bachelor's degree,No - uninsured,Rarely (0-1),Hindi/Urdu,"No, but aware",Voice call,AED 61-100,Flat subscription,Maybe,2,3,4,3,1,2,4,1,2,4,5,4,720,6.580639137284949,Normal,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
R1843,25-34,Male,South Asian,<1 year,Employed full-time,"35,001-50,000",Diploma/Vocational,Yes - employer provided,Frequently (9+),Malayalam,"No, but aware",Video call,AED 101-150,Freemium,Maybe,2,1,5,2,4,2,5,1,3,4,5,3,3310,8.105005537547246,High_spender,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Expat community health forums
R1844,35-44,Male,South Asian,3-5 years,Self-employed/Freelancer,"20,001-35,000",Diploma/Vocational,Yes - purchased individually,Occasionally (2-4),Hindi/Urdu,"Yes, once or twice",Voice call,AED 61-100,Free with ads,Yes,3,3,4,2,2,3,4,2,4,4,4,3,860,6.7580945044277305,Normal,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Video physiotherapy sessions
R1845,55+,Male,Western,5-10 years,Employed full-time,Prefer not to say,Bachelor's degree,Yes - employer provided,Frequently (9+),English,"No, but aware",No preference,Up to AED 30,Pay-per-consultation,No,5,4,3,3,4,2,2,0,1,2,4,1,960,6.8679744089702925,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,
R1846,25-34,Male,South Asian,5-10 years,Employed full-time,"5,000-10,000",Diploma/Vocational,Yes - employer provided,Rarely (0-1),Malayalam,"No, but aware",Video call,AED 31-60,Pay-per-consultation,Yes,2,4,2,2,1,2,3,2,4,4,4,4,70,4.2626798770413155,Normal,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,
